2025-12-01 15:38:31,003 - Unhandled exception in listener callback
Traceback (most recent call last):
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/__init__.py", line 230, in inner
    return f(self, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/xorg.py", line 472, in _handler
    self._handle_message(self._display_stop, event, injected)
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/keyboard/_xorg.py", line 578, in _handle_message
    self.on_press(key, injected)
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/__init__.py", line 146, in inner
    if f(*args) is False:
       ^^^^^^^^
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/__init__.py", line 291, in <lambda>
    return lambda *a: f(*a[:actual])
                      ^^^^^^^^^^^^^^
  File "/home/Hai/Documents/LIA/controller.py", line 227, in on_press
    client.publish("robot/manual movement", "stop")
    ^^^^^^
NameError: name 'client' is not defined
2025-12-08 11:55:10,837 - Received: robot/behaviour/drive = stop
2025-12-08 11:55:10,841 - Received: robot/behaviour/ultrasonic-sensor = read left
2025-12-08 11:55:12,185 - Received: robot/telemetry/distance-ahead = 30.0
2025-12-08 11:55:12,188 - Received: robot/behaviour/drive = stop
2025-12-08 11:55:12,189 - Received: robot/behaviour/ultrasonic-sensor = read right
2025-12-08 11:55:15,208 - Received: robot/telemetry/distance-ahead = 40.0
2025-12-08 11:55:15,211 - Received: robot/behaviour/drive = move right
2025-12-08 11:55:15,212 - Received: robot/behaviour/ultrasonic-sensor = compare
2025-12-08 11:55:23,753 - Received: robot/telemetry/distance-ahead = 40.0
2025-12-08 11:55:23,756 - Received: robot/behaviour/drive = move forward
2025-12-08 11:55:23,757 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 11:56:33,771 - Received: robot/instruction-request = begin obstacle avoidance
2025-12-08 11:56:33,776 - Received: robot/behaviour/drive = move forward
2025-12-08 11:56:33,777 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 11:56:41,336 - Received: robot/telemetry/distance-ahead = 20.0
2025-12-08 11:56:41,340 - Received: robot/behaviour/drive = stop
2025-12-08 11:56:41,341 - Received: robot/behaviour/ultrasonic-sensor = read left
2025-12-08 11:56:42,358 - Received: robot/telemetry/distance-ahead = 40.0
2025-12-08 11:56:42,359 - Received: robot/behaviour/drive = stop
2025-12-08 11:56:42,360 - Received: robot/behaviour/ultrasonic-sensor = read right
2025-12-08 11:56:44,902 - Received: robot/telemetry/distance-ahead = 20.0
2025-12-08 11:56:44,904 - Received: robot/behaviour/drive = move left
2025-12-08 11:56:44,904 - Received: robot/behaviour/ultrasonic-sensor = read right
2025-12-08 11:56:51,076 - Received: robot/telemetry/distance-ahead = 40.0
2025-12-08 11:56:51,079 - Received: robot/behaviour/drive = move forward
2025-12-08 11:56:51,081 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:07:13,450 - Received: robot/manual-movement = forward
2025-12-08 12:07:13,720 - Received: robot/manual-movement = stop
2025-12-08 12:07:14,278 - Received: robot/manual-movement = forward
2025-12-08 12:07:14,516 - Received: robot/manual-movement = stop
2025-12-08 12:07:15,184 - Received: robot/manual-movement = left
2025-12-08 12:07:15,393 - Received: robot/manual-movement = stop
2025-12-08 12:07:15,923 - Received: robot/manual-movement = left
2025-12-08 12:07:16,110 - Received: robot/manual-movement = stop
2025-12-08 12:07:16,711 - Received: robot/manual-movement = right
2025-12-08 12:07:16,870 - Received: robot/manual-movement = stop
2025-12-08 12:07:17,800 - Received: robot/manual-movement = backward
2025-12-08 12:07:17,914 - Received: robot/manual-movement = stop
2025-12-08 12:07:18,085 - Received: robot/manual-movement = backward
2025-12-08 12:07:18,168 - Received: robot/manual-movement = stop
2025-12-08 12:07:18,987 - Received: robot/manual-movement = stop
2025-12-08 12:08:06,128 - Received: robot/manual-movement = forward
2025-12-08 12:08:06,511 - Received: robot/manual-movement = stop
2025-12-08 12:08:07,199 - Received: robot/manual-movement = forward
2025-12-08 12:08:11,137 - Received: robot/manual-movement = stop
2025-12-08 12:08:16,562 - Received: robot/manual-movement = backward
2025-12-08 12:08:17,152 - Received: robot/manual-movement = stop
2025-12-08 12:08:17,985 - Received: robot/manual-movement = stop
2025-12-08 12:08:18,759 - Received: robot/manual-movement = left
2025-12-08 12:08:19,102 - Received: robot/manual-movement = stop
2025-12-08 12:08:19,487 - Received: robot/manual-movement = right
2025-12-08 12:08:19,774 - Received: robot/manual-movement = stop
2025-12-08 12:08:20,080 - Received: robot/manual-movement = right
2025-12-08 12:08:20,370 - Received: robot/manual-movement = stop
2025-12-08 12:08:31,330 - Received: robot/manual-movement = forward
2025-12-08 12:08:31,873 - Received: robot/manual-movement = stop
2025-12-08 12:10:33,249 - Received: robot/manual-movement = forward
2025-12-08 12:10:33,584 - Received: robot/manual-movement = stop
2025-12-08 12:10:35,715 - Received: robot/manual-movement = left
2025-12-08 12:10:37,012 - Received: robot/manual-movement = stop
2025-12-08 12:10:39,519 - Received: robot/manual-movement = backward
2025-12-08 12:10:40,963 - Received: robot/manual-movement = stop
2025-12-08 12:10:43,012 - Received: robot/manual-movement = backward
2025-12-08 12:10:43,171 - Received: robot/manual-movement = stop
2025-12-08 12:10:45,117 - Received: robot/manual-movement = left
2025-12-08 12:10:46,834 - Received: robot/manual-movement = stop
2025-12-08 12:10:50,260 - Received: robot/manual-movement = right
2025-12-08 12:10:50,612 - Received: robot/manual-movement = stop
2025-12-08 12:11:16,037 - Received: robot/manual-movement = forward
2025-12-08 12:11:17,033 - Received: robot/manual-movement = stop
2025-12-08 12:11:17,830 - Received: robot/manual-movement = forward
2025-12-08 12:11:21,777 - Received: robot/manual-movement = stop
2025-12-08 12:12:31,579 - Received: robot/manual-movement = forward
2025-12-08 12:12:32,433 - Received: robot/manual-movement = stop
2025-12-08 12:12:33,635 - Received: robot/manual-movement = backward
2025-12-08 12:12:34,338 - Received: robot/manual-movement = stop
2025-12-08 12:12:35,474 - Received: robot/manual-movement = left
2025-12-08 12:12:36,178 - Received: robot/manual-movement = stop
2025-12-08 12:12:37,312 - Received: robot/manual-movement = right
2025-12-08 12:12:37,984 - Received: robot/manual-movement = stop
2025-12-08 12:12:47,347 - Received: robot/manual-movement = forward
2025-12-08 12:12:48,802 - Received: robot/manual-movement = stop
2025-12-08 12:12:50,229 - Received: robot/manual-movement = backward
2025-12-08 12:12:52,358 - Received: robot/manual-movement = stop
2025-12-08 12:12:54,641 - Received: robot/manual-movement = forward
2025-12-08 12:12:55,423 - Received: robot/manual-movement = stop
2025-12-08 12:13:09,541 - Received: robot/manual-movement = forward
2025-12-08 12:13:10,703 - Received: robot/manual-movement = stop
2025-12-08 12:13:18,706 - Received: robot/manual-movement = forward
2025-12-08 12:13:18,751 - Received: robot/manual-movement = stop
2025-12-08 12:13:18,918 - Received: robot/manual-movement = forward
2025-12-08 12:13:18,977 - Received: robot/manual-movement = stop
2025-12-08 12:13:19,032 - Received: robot/manual-movement = forward
2025-12-08 12:13:19,086 - Received: robot/manual-movement = stop
2025-12-08 12:13:19,120 - Received: robot/manual-movement = forward
2025-12-08 12:13:19,168 - Received: robot/manual-movement = stop
2025-12-08 12:13:19,224 - Received: robot/manual-movement = forward
2025-12-08 12:13:19,270 - Received: robot/manual-movement = stop
2025-12-08 12:13:19,309 - Received: robot/manual-movement = forward
2025-12-08 12:13:19,351 - Received: robot/manual-movement = stop
2025-12-08 12:13:19,407 - Received: robot/manual-movement = forward
2025-12-08 12:13:19,452 - Received: robot/manual-movement = stop
2025-12-08 12:13:19,499 - Received: robot/manual-movement = forward
2025-12-08 12:13:19,560 - Received: robot/manual-movement = stop
2025-12-08 12:13:19,616 - Received: robot/manual-movement = forward
2025-12-08 12:13:19,653 - Received: robot/manual-movement = stop
2025-12-08 12:13:19,707 - Received: robot/manual-movement = forward
2025-12-08 12:13:19,826 - Received: robot/manual-movement = stop
2025-12-08 12:13:19,828 - Received: robot/manual-movement = forward
2025-12-08 12:13:19,856 - Received: robot/manual-movement = stop
2025-12-08 12:13:19,900 - Received: robot/manual-movement = forward
2025-12-08 12:13:19,976 - Received: robot/manual-movement = stop
2025-12-08 12:13:20,029 - Received: robot/manual-movement = forward
2025-12-08 12:13:20,088 - Received: robot/manual-movement = stop
2025-12-08 12:13:20,166 - Received: robot/manual-movement = forward
2025-12-08 12:13:20,235 - Received: robot/manual-movement = stop
2025-12-08 12:13:20,296 - Received: robot/manual-movement = forward
2025-12-08 12:13:20,358 - Received: robot/manual-movement = stop
2025-12-08 12:13:20,421 - Received: robot/manual-movement = forward
2025-12-08 12:13:20,486 - Received: robot/manual-movement = stop
2025-12-08 12:13:23,626 - Received: robot/instruction-request = begin obstacle avoidance
2025-12-08 12:13:23,630 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:23,634 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:23,891 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:13:23,893 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:23,894 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:24,586 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:13:24,588 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:24,589 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:24,740 - Received: robot/telemetry/distance-ahead = 79.0
2025-12-08 12:13:24,742 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:24,743 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:25,476 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:13:25,479 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:25,480 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:25,810 - Received: robot/telemetry/distance-ahead = 247.0
2025-12-08 12:13:25,813 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:25,814 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:26,066 - Received: robot/telemetry/distance-ahead = 76.0
2025-12-08 12:13:26,068 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:26,069 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:26,350 - Received: robot/telemetry/distance-ahead = 76.0
2025-12-08 12:13:26,353 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:26,354 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:26,635 - Received: robot/telemetry/distance-ahead = 76.0
2025-12-08 12:13:26,638 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:26,639 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:26,911 - Received: robot/telemetry/distance-ahead = 77.0
2025-12-08 12:13:26,914 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:26,915 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:27,168 - Received: robot/telemetry/distance-ahead = 78.0
2025-12-08 12:13:27,171 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:27,172 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:27,461 - Received: robot/telemetry/distance-ahead = 65.0
2025-12-08 12:13:27,464 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:27,465 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:27,737 - Received: robot/telemetry/distance-ahead = 63.0
2025-12-08 12:13:27,739 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:27,740 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:28,011 - Received: robot/telemetry/distance-ahead = 74.0
2025-12-08 12:13:28,014 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:28,015 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:28,285 - Received: robot/telemetry/distance-ahead = 74.0
2025-12-08 12:13:28,287 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:28,288 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:28,571 - Received: robot/telemetry/distance-ahead = 67.0
2025-12-08 12:13:28,573 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:28,574 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:28,684 - Received: robot/telemetry/distance-ahead = 63.0
2025-12-08 12:13:28,687 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:28,688 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:28,824 - Received: robot/telemetry/distance-ahead = 61.0
2025-12-08 12:13:28,827 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:28,828 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:29,094 - Received: robot/telemetry/distance-ahead = 61.0
2025-12-08 12:13:29,097 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:29,099 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:29,370 - Received: robot/telemetry/distance-ahead = 62.0
2025-12-08 12:13:29,373 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:29,374 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:29,688 - Received: robot/telemetry/distance-ahead = 62.0
2025-12-08 12:13:29,691 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:29,693 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:29,919 - Received: robot/telemetry/distance-ahead = 62.0
2025-12-08 12:13:29,922 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:29,923 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:30,195 - Received: robot/telemetry/distance-ahead = 62.0
2025-12-08 12:13:30,198 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:30,199 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:30,470 - Received: robot/telemetry/distance-ahead = 62.0
2025-12-08 12:13:30,474 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:30,477 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:30,744 - Received: robot/telemetry/distance-ahead = 65.0
2025-12-08 12:13:30,747 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:30,748 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:31,020 - Received: robot/telemetry/distance-ahead = 74.0
2025-12-08 12:13:31,022 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:31,024 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:31,369 - Received: robot/telemetry/distance-ahead = 79.0
2025-12-08 12:13:31,371 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:31,372 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:31,714 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:13:31,717 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:31,718 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:31,829 - Received: robot/telemetry/distance-ahead = 93.0
2025-12-08 12:13:31,831 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:31,832 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:32,094 - Received: robot/telemetry/distance-ahead = 67.0
2025-12-08 12:13:32,097 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:32,098 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:32,319 - Received: robot/telemetry/distance-ahead = 99.0
2025-12-08 12:13:32,322 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:32,323 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:32,565 - Received: robot/telemetry/distance-ahead = 96.0
2025-12-08 12:13:32,569 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:32,570 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:32,822 - Received: robot/telemetry/distance-ahead = 95.0
2025-12-08 12:13:32,825 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:32,826 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:33,065 - Received: robot/telemetry/distance-ahead = 97.0
2025-12-08 12:13:33,067 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:33,068 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:33,252 - Received: robot/telemetry/distance-ahead = 76.0
2025-12-08 12:13:33,255 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:33,256 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:33,367 - Received: robot/telemetry/distance-ahead = 66.0
2025-12-08 12:13:33,369 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:33,370 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:33,577 - Received: robot/telemetry/distance-ahead = 60.0
2025-12-08 12:13:33,579 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:33,580 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:34,035 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:13:34,037 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:34,038 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:34,720 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:13:34,722 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:34,723 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:34,834 - Received: robot/telemetry/distance-ahead = 25.0
2025-12-08 12:13:34,837 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:34,838 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:35,060 - Received: robot/telemetry/distance-ahead = 25.0
2025-12-08 12:13:35,062 - Received: robot/behaviour/drive = move forward
2025-12-08 12:13:35,063 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:13:35,331 - Received: robot/telemetry/distance-ahead = 19.0
2025-12-08 12:13:35,335 - Received: robot/behaviour/drive = stop
2025-12-08 12:13:35,336 - Received: robot/behaviour/ultrasonic-sensor = read left
2025-12-08 12:13:35,579 - Received: robot/telemetry/distance-ahead = 19.0
2025-12-08 12:13:35,582 - Received: robot/behaviour/drive = stop
2025-12-08 12:13:35,583 - Received: robot/behaviour/ultrasonic-sensor = read right
2025-12-08 12:16:14,866 - Received: robot/manual-movement = forward
2025-12-08 12:16:14,871 - Received: robot/behaviour/drive = stop
2025-12-08 12:16:14,878 - Received: robot/behaviour/ultrasonic-sensor = read right
2025-12-08 12:16:15,953 - Received: robot/manual-movement = stop
2025-12-08 12:16:16,676 - Received: robot/manual-movement = forward
2025-12-08 12:16:18,125 - Received: robot/manual-movement = stop
2025-12-08 12:16:18,864 - Received: robot/manual-movement = right
2025-12-08 12:16:20,547 - Received: robot/manual-movement = stop
2025-12-08 12:16:21,602 - Received: robot/manual-movement = left
2025-12-08 12:16:22,913 - Received: robot/manual-movement = stop
2025-12-08 12:16:23,911 - Received: robot/manual-movement = forward
2025-12-08 12:16:24,774 - Received: robot/manual-movement = stop
2025-12-08 12:16:25,746 - Received: robot/manual-movement = backward
2025-12-08 12:16:26,672 - Received: robot/manual-movement = stop
2025-12-08 12:16:41,804 - Received: robot/manual-movement = forward
2025-12-08 12:16:42,595 - Received: robot/manual-movement = stop
2025-12-08 12:16:43,250 - Received: robot/manual-movement = backward
2025-12-08 12:16:43,763 - Received: robot/manual-movement = stop
2025-12-08 12:16:44,210 - Received: robot/manual-movement = left
2025-12-08 12:16:44,563 - Received: robot/manual-movement = stop
2025-12-08 12:16:44,866 - Received: robot/manual-movement = right
2025-12-08 12:16:45,434 - Received: robot/manual-movement = stop
2025-12-08 12:16:46,404 - Received: robot/instruction-request = begin obstacle avoidance
2025-12-08 12:16:46,407 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:46,412 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:46,794 - Received: robot/telemetry/distance-ahead = 48.0
2025-12-08 12:16:46,796 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:46,796 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:46,984 - Received: robot/telemetry/distance-ahead = 49.0
2025-12-08 12:16:46,987 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:46,989 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:47,078 - Received: robot/telemetry/distance-ahead = 48.0
2025-12-08 12:16:47,080 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:47,081 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:47,253 - Received: robot/telemetry/distance-ahead = 48.0
2025-12-08 12:16:47,256 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:47,256 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:47,518 - Received: robot/telemetry/distance-ahead = 48.0
2025-12-08 12:16:47,521 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:47,522 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:47,856 - Received: robot/telemetry/distance-ahead = 47.0
2025-12-08 12:16:47,860 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:47,860 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:48,068 - Received: robot/telemetry/distance-ahead = 47.0
2025-12-08 12:16:48,071 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:48,072 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:48,402 - Received: robot/telemetry/distance-ahead = 48.0
2025-12-08 12:16:48,404 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:48,405 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:48,589 - Received: robot/telemetry/distance-ahead = 47.0
2025-12-08 12:16:48,591 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:48,592 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:49,067 - Received: robot/telemetry/distance-ahead = 255.0
2025-12-08 12:16:49,070 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:49,071 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:49,371 - Received: robot/telemetry/distance-ahead = 48.0
2025-12-08 12:16:49,374 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:49,375 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:49,655 - Received: robot/telemetry/distance-ahead = 46.0
2025-12-08 12:16:49,658 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:49,659 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:49,929 - Received: robot/telemetry/distance-ahead = 46.0
2025-12-08 12:16:49,931 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:49,932 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:50,204 - Received: robot/telemetry/distance-ahead = 45.0
2025-12-08 12:16:50,206 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:50,207 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:50,352 - Received: robot/telemetry/distance-ahead = 48.0
2025-12-08 12:16:50,354 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:50,355 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:50,483 - Received: robot/telemetry/distance-ahead = 46.0
2025-12-08 12:16:50,485 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:50,486 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:50,758 - Received: robot/telemetry/distance-ahead = 47.0
2025-12-08 12:16:50,761 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:50,762 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:51,034 - Received: robot/telemetry/distance-ahead = 48.0
2025-12-08 12:16:51,037 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:51,038 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:51,317 - Received: robot/telemetry/distance-ahead = 47.0
2025-12-08 12:16:51,320 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:51,321 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:51,595 - Received: robot/telemetry/distance-ahead = 46.0
2025-12-08 12:16:51,598 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:51,599 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:51,687 - Received: robot/telemetry/distance-ahead = 47.0
2025-12-08 12:16:51,690 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:51,691 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:51,851 - Received: robot/telemetry/distance-ahead = 46.0
2025-12-08 12:16:51,854 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:51,855 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:52,130 - Received: robot/telemetry/distance-ahead = 46.0
2025-12-08 12:16:52,133 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:52,134 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:52,421 - Received: robot/telemetry/distance-ahead = 47.0
2025-12-08 12:16:52,425 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:52,426 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:52,677 - Received: robot/telemetry/distance-ahead = 46.0
2025-12-08 12:16:52,680 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:52,681 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:52,996 - Received: robot/telemetry/distance-ahead = 47.0
2025-12-08 12:16:52,998 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:53,000 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:53,107 - Received: robot/telemetry/distance-ahead = 47.0
2025-12-08 12:16:53,109 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:53,110 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:53,258 - Received: robot/telemetry/distance-ahead = 46.0
2025-12-08 12:16:53,260 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:53,261 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:53,515 - Received: robot/telemetry/distance-ahead = 48.0
2025-12-08 12:16:53,518 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:53,519 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:53,786 - Received: robot/telemetry/distance-ahead = 47.0
2025-12-08 12:16:53,789 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:53,790 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:54,086 - Received: robot/telemetry/distance-ahead = 48.0
2025-12-08 12:16:54,089 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:54,091 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:54,384 - Received: robot/telemetry/distance-ahead = 48.0
2025-12-08 12:16:54,387 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:54,388 - Received: robot/behaviour/ultrasonic-sensor = read forward
2025-12-08 12:16:54,479 - Received: robot/telemetry/distance-ahead = 49.0
2025-12-08 12:16:54,481 - Received: robot/behaviour/drive = move forward
2025-12-08 12:16:54,481 - Received: robot/behaviour/ultrasonic-sensor = read forward
